	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	33.800000000000004	54.50000000000001	54.50000000000001	IsA	0.0	7.04	0.921	sub_sister
1	subj_anchors_all	33.800000000000004	54.50000000000001	65.10000000000001	IsA	0.0	7.04	0.921	sub_sister
0	sentence	35.4	61.4	71.0	IsA	47.3	7.04	0.921	obj_label
1	def_sap	28.4	59.099999999999994	69.3	IsA	41.199999999999996	7.04	0.921	obj_label
2	lsp_sap	26.6	53.7	65.3	IsA	38.2	7.04	0.921	obj_label
3	def_dap	31.0	59.599999999999994	71.6	IsA	43.5	7.04	0.921	obj_label
4	lsp_dap	27.700000000000003	56.2	66.8	IsA	40.1	7.04	0.921	obj_label
