	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	29.4	47.699999999999996	47.699999999999996	IsA	36.5	6.99	0.834	sub_sister
1	subj_anchors_all	29.4	47.699999999999996	51.9	IsA	37.1	6.99	0.834	sub_sister
0	sentence	3.9	10.2	12.9	IsA	6.4	6.99	0.834	obj_label
1	def_sap	7.3999999999999995	20.200000000000003	26.6	IsA	12.8	6.99	0.834	obj_label
2	lsp_sap	6.800000000000001	18.4	25.4	IsA	11.799999999999999	6.99	0.834	obj_label
3	def_dap	8.5	21.099999999999998	28.4	IsA	14.000000000000002	6.99	0.834	obj_label
4	lsp_dap	7.199999999999999	18.5	25.4	IsA	12.2	6.99	0.834	obj_label
