	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	40.9	40.9	40.9	IsA	40.9	6.87	0.903	sub_sister
1	subj_anchors_all	40.9	53.1	55.2	IsA	46.2	6.87	0.903	sub_sister
0	sentence	6.5	16.5	20.8	IsA	10.6	6.87	0.903	obj_label
1	def_sap	13.3	36.7	46.800000000000004	IsA	23.200000000000003	6.87	0.903	obj_label
2	lsp_sap	12.3	33.1	44.4	IsA	21.2	6.87	0.903	obj_label
3	def_dap	11.799999999999999	35.9	47.699999999999996	IsA	22.400000000000002	6.87	0.903	obj_label
4	lsp_dap	12.0	31.7	42.699999999999996	IsA	20.4	6.87	0.903	obj_label
