	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	30.099999999999998	48.1	48.1	IsA	36.9	6.81	0.857	sub_sister
1	subj_anchors_all	30.099999999999998	48.1	53.400000000000006	IsA	37.6	6.81	0.857	sub_sister
0	sentence	3.9	10.2	12.9	IsA	6.4	6.81	0.857	obj_label
1	def_sap	7.3999999999999995	20.200000000000003	26.6	IsA	12.8	6.81	0.857	obj_label
2	lsp_sap	6.800000000000001	18.4	25.4	IsA	11.799999999999999	6.81	0.857	obj_label
3	def_dap	8.4	21.6	28.1	IsA	14.000000000000002	6.81	0.857	obj_label
4	lsp_dap	7.5	18.9	26.1	IsA	12.5	6.81	0.857	obj_label
