	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	44.6	64.0	64.0	IsA	52.0	6.83	0.889	sub_sister
1	subj_anchors_all	44.6	64.0	68.89999999999999	IsA	52.7	6.83	0.889	sub_sister
0	sentence	6.5	16.5	20.8	IsA	10.6	6.83	0.889	obj_label
1	def_sap	13.3	36.7	46.800000000000004	IsA	23.200000000000003	6.83	0.889	obj_label
2	lsp_sap	12.3	33.1	44.4	IsA	21.2	6.83	0.889	obj_label
3	def_dap	14.799999999999999	37.6	49.1	IsA	24.5	6.83	0.889	obj_label
4	lsp_dap	13.100000000000001	33.6	44.9	IsA	22.1	6.83	0.889	obj_label
