	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	90.0	100.0	100.0	IsA	95.0	5.22	1.0	sub_sister
1	anchor_col_all	90.0	100.0	100.0	IsA	95.0	5.22	1.0	sub_sister
0	sentence	20.0	40.0	60.0	IsA	32.6	5.22	1.0	obj_label
1	def_sap	20.0	50.0	60.0	IsA	35.0	5.22	1.0	obj_label
2	lsp_sap	20.0	50.0	70.0	IsA	35.199999999999996	5.22	1.0	obj_label
3	def_dap	20.0	50.0	80.0	IsA	37.0	5.22	1.0	obj_label
4	lsp_dap	20.0	40.0	70.0	IsA	34.5	5.22	1.0	obj_label
