	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	23.9	46.0	46.0	IsA	32.2	7.5	0.911	sub_sister
1	anchor_col_all	23.9	46.0	54.800000000000004	IsA	33.4	7.5	0.911	sub_sister
0	sentence	12.9	37.9	48.699999999999996	IsA	24.2	7.5	0.911	obj_label
1	def_sap	20.599999999999998	49.0	60.099999999999994	IsA	32.6	7.5	0.911	obj_label
2	lsp_sap	22.1	49.4	60.5	IsA	33.4	7.5	0.911	obj_label
3	def_dap	24.099999999999998	53.2	64.60000000000001	IsA	36.199999999999996	7.5	0.911	obj_label
4	lsp_dap	21.7	51.300000000000004	62.0	IsA	34.4	7.5	0.911	obj_label
