	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_swow_sg	60.0	80.0	80.0	IsA	68.30000000000001	7.78	0.918	sub_sister
1	subj_anchors_swow_all	60.0	80.0	100.0	IsA	71.2	7.78	0.918	sub_sister
0	sentence	10.0	10.0	10.0	IsA	10.0	7.78	0.918	obj_label
1	def_sap	10.0	20.0	30.0	IsA	16.0	7.78	0.918	obj_label
2	lsp_sap	10.0	20.0	30.0	IsA	13.900000000000002	7.78	0.918	obj_label
3	def_dap	20.0	30.0	40.0	IsA	24.8	7.78	0.918	obj_label
4	lsp_dap	20.0	20.0	30.0	IsA	21.0	7.78	0.918	obj_label
