	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	23.3	32.300000000000004	32.300000000000004	IsA	27.6	7.13	0.983	sub_sister
1	anchor_col_all	23.3	32.300000000000004	32.300000000000004	IsA	27.6	7.13	0.983	sub_sister
0	sentence	27.6	54.2	63.5	IsA	39.800000000000004	7.13	0.983	obj_label
1	def_sap	32.5	56.599999999999994	66.8	IsA	42.6	7.13	0.983	obj_label
2	lsp_sap	36.6	57.8	66.10000000000001	IsA	45.5	7.13	0.983	obj_label
3	def_dap	47.4	69.6	76.7	IsA	56.8	7.13	0.983	obj_label
4	lsp_dap	46.0	66.5	74.7	IsA	55.1	7.13	0.983	obj_label
