	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	8.9	16.8	16.8	IsA	11.700000000000001	10.32	0.862	sub_sister
1	anchor_col_all	8.9	16.8	19.8	IsA	12.1	10.32	0.862	sub_sister
0	sentence	27.6	54.2	63.5	IsA	39.800000000000004	10.32	0.862	obj_label
1	def_sap	32.5	56.599999999999994	66.8	IsA	42.6	10.32	0.862	obj_label
2	lsp_sap	36.6	57.8	66.10000000000001	IsA	45.5	10.32	0.862	obj_label
3	def_dap	35.6	57.99999999999999	67.2	IsA	45.5	10.32	0.862	obj_label
4	lsp_dap	33.900000000000006	54.7	62.7	IsA	42.8	10.32	0.862	obj_label
