,K,Singular,Plural,Paired Singular-Plural,mask_type,data_dir
0,1,1.4000000000000001,6.1,1.3,lsp_sap,data/hypernymsuite/LEDS/consistency_group/
1,10,13.900000000000002,35.3,13.100000000000001,lsp_sap,data/hypernymsuite/LEDS/consistency_group/
