	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	40.400000000000006	56.699999999999996	56.699999999999996	IsA	46.0	6.66	0.881	sub_sister
1	anchor_col_all	40.400000000000006	56.699999999999996	69.89999999999999	IsA	47.8	6.66	0.881	sub_sister
0	sentence	11.0	28.799999999999997	37.1	IsA	19.400000000000002	6.66	0.881	obj_label
1	def_sap	16.400000000000002	32.7	42.4	IsA	23.599999999999998	6.66	0.881	obj_label
2	lsp_sap	17.2	39.300000000000004	53.900000000000006	IsA	27.1	6.66	0.881	obj_label
3	def_dap	17.299999999999997	36.3	47.199999999999996	IsA	25.7	6.66	0.881	obj_label
4	lsp_dap	17.1	38.6	53.2	IsA	26.5	6.66	0.881	obj_label
