	mask_type	p@1	p@5	p@10	relation	mrr	anchor_wordnet_avg_path	anchor_wordnet_coverage	label
0	subj_anchors_sg	37.0	60.4	60.4	IsA	45.2	6.26	0.945	sub_sister
1	anchor_col_all	37.0	60.4	67.30000000000001	IsA	46.1	6.26	0.945	sub_sister
0	sentence	11.0	28.799999999999997	37.1	IsA	19.400000000000002	6.26	0.945	obj_label
1	def_sap	16.400000000000002	32.7	42.4	IsA	23.599999999999998	6.26	0.945	obj_label
2	lsp_sap	17.2	39.300000000000004	53.900000000000006	IsA	27.1	6.26	0.945	obj_label
3	def_dap	17.5	36.1	46.6	IsA	25.7	6.26	0.945	obj_label
4	lsp_dap	17.599999999999998	38.5	53.5	IsA	27.0	6.26	0.945	obj_label
