,mask_type,p@1,p@10,relation,mrr,mAP@1,mAP@10
0,mask_incontext,0.0,0.0,HasA,21.8,0.1643835616438356,0.2182026285907564
1,mask_sap,0.0,0.0,HasA,8.3,0.0471841704718417,0.08335628518276925
2,mask_dap,0.0,0.0,HasA,21.1,0.1491628614916286,0.21127539803338882
3,mask_sap_dap,0.0,0.0,HasA,6.8,0.0182648401826484,0.06833731970718286
4,mask_incontext_dap,0.0,0.0,HasA,17.3,0.1095890410958904,0.17278816650962775
